gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
IJIGFOAD_00051	NZ_CP017694.1	49958	50359	+	FLBMOKII_01920	1	persistent	0	0	0	None	None
IJIGFOAD_00052	NZ_CP017694.1	50497	51246	-	AHOIKHHK_00782	2	persistent	0	0	0	None	None
IJIGFOAD_00053	NZ_CP017694.1	51364	51537	+	FLBMOKII_01918	1	persistent	0	0	0	None	None
IJIGFOAD_00054	NZ_CP017694.1	51462	52217	-	AHOIKHHK_02165	2	persistent	0	0	0	None	None
IJIGFOAD_00055	NZ_CP017694.1	52171	52767	-	AHOIKHHK_02165	2	persistent	0	0	0	None	None
IJIGFOAD_00056	NZ_CP017694.1	53028	55394	+	FDKLAMFJ_00169	1	persistent	0	0	0	None	None
IJIGFOAD_00057	NZ_CP017694.1	55712	55963	+	FDKLAMFJ_00170	1	persistent	0	0	0	None	None
IJIGFOAD_00058	NZ_CP017694.1	56067	56861	+	AHOIKHHK_02168	1	persistent	0	0	0	None	None
IJIGFOAD_00059	NZ_CP017694.1	57052	58062	+	FDKLAMFJ_00172	1	persistent	0	0	0	None	None
IJIGFOAD_00060	NZ_CP017694.1	58053	60347	+	FDKLAMFJ_00173	1	persistent	0	0	0	None	None
IJIGFOAD_00061	NZ_CP017694.1	60487	61017	+	FDKLAMFJ_00174	1	persistent	0	0	0	None	None
IJIGFOAD_00062	NZ_CP017694.1	61262	61966	-	FLBMOKII_00819	2	persistent	0	0	0	None	35
IJIGFOAD_00063	NZ_CP017694.1	61942	62517	-	FDKLAMFJ_00176	1	persistent	0	0	0	None	None
IJIGFOAD_00064	NZ_CP017694.1	62571	64040	-	NCBEONCI_01330	2	persistent	0	0	0	None	35
IJIGFOAD_00065	NZ_CP017694.1	64030	67716	-	FDKLAMFJ_01277	2	persistent	0	0	0	None	35
IJIGFOAD_00066	NZ_CP017694.1	67889	68392	+	IJIGFOAD_00066	1	persistent	0	0	0	None	None
IJIGFOAD_00067	NZ_CP017694.1	68468	69217	+	IJIGFOAD_00067	1	persistent	0	0	0	None	None
IJIGFOAD_00068	NZ_CP017694.1	69608	73768	+	IJIGFOAD_00068	1	persistent	0	0	0	None	None
IJIGFOAD_00069	NZ_CP017694.1	73851	74114	+	HLMLLCKC_03109	1	persistent	0	0	0	None	None
IJIGFOAD_00070	NZ_CP017694.1	74157	74906	+	HLMLLCKC_03110	2	persistent	0	0	0	None	None
IJIGFOAD_00071	NZ_CP017694.1	75274	75825	+	IJIGFOAD_00071	1	persistent	0	0	0	None	None
IJIGFOAD_00072	NZ_CP017694.1	75907	77379	+	HLMLLCKC_03112	1	persistent	0	0	0	None	None
IJIGFOAD_00073	NZ_CP017694.1	77567	79417	-	MEBKDNAM_01803	1	persistent	0	0	0	None	None
IJIGFOAD_00074	NZ_CP017694.1	79504	80397	+	MEBKDNAM_01802	1	persistent	0	0	0	None	None
IJIGFOAD_00075	NZ_CP017694.1	80410	82566	+	MEBKDNAM_01801	1	persistent	0	0	0	None	None
IJIGFOAD_00076	NZ_CP017694.1	82893	83765	-	MEBKDNAM_01800	1	persistent	0	0	0	None	None
IJIGFOAD_00078	NZ_CP017694.1	84241	84729	+	FLBMOKII_01893	1	persistent	0	0	0	None	28
IJIGFOAD_00079	NZ_CP017694.1	85469	86833	+	FDKLAMFJ_00206	1	persistent	0	0	0	None	None
IJIGFOAD_00080	NZ_CP017694.1	86826	88328	+	IJIGFOAD_00080	1	persistent	0	0	0	None	None
IJIGFOAD_00081	NZ_CP017694.1	88507	89562	+	FDKLAMFJ_00208	1	persistent	0	0	0	None	None
IJIGFOAD_00082	NZ_CP017694.1	89623	89874	+	FDKLAMFJ_00209	2	persistent	0	0	0	None	None
IJIGFOAD_00083	NZ_CP017694.1	89855	90400	+	KGENGAEB_01954	1	persistent	0	0	0	None	None
IJIGFOAD_00084	NZ_CP017694.1	90544	90723	+	KGENGAEB_01955	1	persistent	0	0	0	None	None
IJIGFOAD_00085	NZ_CP017694.1	90887	90982	-	AHOIKHHK_01577	3	persistent	0	0	0	None	30
IJIGFOAD_00086	NZ_CP017694.1	91125	92033	-	KGENGAEB_01957	1	persistent	0	0	0	None	None
IJIGFOAD_00087	NZ_CP017694.1	92162	92677	+	KGENGAEB_01958	1	persistent	0	0	0	None	None
IJIGFOAD_00088	NZ_CP017694.1	92738	93214	+	NCBEONCI_02347	1	persistent	0	0	0	None	None
IJIGFOAD_00089	NZ_CP017694.1	93240	94391	+	HLMLLCKC_03143	1	persistent	0	0	0	None	None
IJIGFOAD_00090	NZ_CP017694.1	94971	95408	+	HLMLLCKC_03144	2	persistent	0	0	0	None	None
IJIGFOAD_00091	NZ_CP017694.1	95556	95687	+	NCBEONCI_02344	1	persistent	0	0	0	None	None
IJIGFOAD_00092	NZ_CP017694.1	95936	97120	+	NCBEONCI_02343	1	persistent	0	0	0	None	None
IJIGFOAD_00093	NZ_CP017694.1	97136	97720	+	NCBEONCI_02342	1	persistent	0	0	0	None	None
IJIGFOAD_00094	NZ_CP017694.1	97822	98526	+	MEBKDNAM_01768	1	persistent	0	0	0	None	None
IJIGFOAD_00095	NZ_CP017694.1	98543	99397	+	MEBKDNAM_01767	1	persistent	0	0	0	None	None
IJIGFOAD_00096	NZ_CP017694.1	99411	99896	+	FLBMOKII_01859	1	persistent	0	0	0	None	None
IJIGFOAD_00097	NZ_CP017694.1	100071	100514	+	IJIGFOAD_00097	1	persistent	0	0	0	None	None
IJIGFOAD_00098	NZ_CP017694.1	100633	101904	+	IJIGFOAD_00098	1	persistent	0	0	0	None	None
IJIGFOAD_00099	NZ_CP017694.1	102012	102263	+	IJIGFOAD_00099	1	persistent	0	0	0	None	None
IJIGFOAD_00100	NZ_CP017694.1	102524	103096	+	FLBMOKII_01855	1	persistent	0	0	0	None	None
IJIGFOAD_00101	NZ_CP017694.1	103170	103943	+	AHOIKHHK_02227	1	persistent	0	0	0	None	None
IJIGFOAD_00102	NZ_CP017694.1	103981	104553	+	FLBMOKII_01853	1	persistent	0	0	0	None	None
IJIGFOAD_00103	NZ_CP017694.1	104696	106060	-	AHOIKHHK_02229	1	persistent	0	0	0	None	None
IJIGFOAD_00104	NZ_CP017694.1	106090	106683	-	FDKLAMFJ_00233	1	persistent	0	0	0	None	None
IJIGFOAD_00105	NZ_CP017694.1	106870	107298	+	FDKLAMFJ_00234	1	persistent	0	0	0	None	None
IJIGFOAD_00106	NZ_CP017694.1	108225	109460	-	FDKLAMFJ_00235	1	persistent	0	0	0	None	None
IJIGFOAD_00107	NZ_CP017694.1	109866	111077	+	FDKLAMFJ_00236	1	persistent	0	0	0	None	None
IJIGFOAD_00108	NZ_CP017694.1	111508	112092	+	FDKLAMFJ_00237	1	persistent	0	0	0	None	None
IJIGFOAD_00109	NZ_CP017694.1	112167	112784	-	FDKLAMFJ_00238	1	persistent	0	0	0	None	None
IJIGFOAD_00110	NZ_CP017694.1	113008	114678	+	KGENGAEB_01154	2	persistent	0	0	0	None	48
IJIGFOAD_00111	NZ_CP017694.1	114723	115355	-	FDKLAMFJ_00240	1	persistent	0	0	0	None	48
IJIGFOAD_00119	NZ_CP017694.1	117743	118591	-	FDKLAMFJ_00248	1	persistent	0	0	0	None	None
IJIGFOAD_00120	NZ_CP017694.1	118758	119057	+	KGENGAEB_01991	1	persistent	0	0	0	None	None
IJIGFOAD_00121	NZ_CP017694.1	119109	120785	+	HLMLLCKC_03180	1	persistent	0	0	0	None	None
IJIGFOAD_00122	NZ_CP017694.1	121071	121502	-	IJIGFOAD_00122	1	cloud	0	0	0	None	None
IJIGFOAD_00123	NZ_CP017694.1	121797	122216	+	HLMLLCKC_03182	1	persistent	0	0	0	None	None
IJIGFOAD_00124	NZ_CP017694.1	122376	124313	+	AHOIKHHK_01802	2	persistent	0	0	0	None	None
IJIGFOAD_00125	NZ_CP017694.1	124374	126818	+	HLMLLCKC_03184	1	persistent	0	0	0	None	None
IJIGFOAD_00126	NZ_CP017694.1	127210	127917	-	HLMLLCKC_03185	1	persistent	0	0	0	None	None
IJIGFOAD_00127	NZ_CP017694.1	128209	129624	+	HLMLLCKC_03186	1	persistent	0	0	0	None	None
IJIGFOAD_00128	NZ_CP017694.1	129735	131426	+	FDKLAMFJ_01672	2	persistent	0	0	0	None	31
IJIGFOAD_00129	NZ_CP017694.1	131446	132162	+	NCBEONCI_02306	1	persistent	0	0	0	None	None
IJIGFOAD_00130	NZ_CP017694.1	132361	133773	+	NCBEONCI_02305	1	persistent	0	0	0	None	None
IJIGFOAD_00131	NZ_CP017694.1	134136	134591	+	NCBEONCI_02304	1	persistent	0	0	0	None	None
IJIGFOAD_00132	NZ_CP017694.1	134709	136208	+	NCBEONCI_02303	1	persistent	0	0	0	None	None
IJIGFOAD_00133	NZ_CP017694.1	136384	137577	+	MEBKDNAM_01729	1	persistent	0	0	0	None	None
IJIGFOAD_00134	NZ_CP017694.1	137739	138611	-	FLBMOKII_01819	1	persistent	0	0	0	None	None
IJIGFOAD_00135	NZ_CP017694.1	138692	138844	-	FLBMOKII_01818	1	persistent	0	0	0	None	None
IJIGFOAD_00136	NZ_CP017694.1	139357	139809	-	IJIGFOAD_00136	1	persistent	0	0	0	None	None
IJIGFOAD_00137	NZ_CP017694.1	139974	141209	+	FLBMOKII_01816	1	persistent	0	0	0	None	None
IJIGFOAD_00138	NZ_CP017694.1	141371	142273	+	FLBMOKII_01815	1	persistent	0	0	0	None	None
IJIGFOAD_00139	NZ_CP017694.1	142393	142767	+	FLBMOKII_01814	1	persistent	0	0	0	None	None
IJIGFOAD_00140	NZ_CP017694.1	142872	143774	+	IJIGFOAD_00140	1	persistent	0	0	0	None	None
IJIGFOAD_00141	NZ_CP017694.1	143785	145695	+	IJIGFOAD_00141	1	persistent	0	0	0	None	None
IJIGFOAD_00142	NZ_CP017694.1	145715	146956	+	IJIGFOAD_00142	1	persistent	0	0	0	None	None
IJIGFOAD_00143	NZ_CP017694.1	147225	147419	+	FDKLAMFJ_00272	1	persistent	0	0	0	None	None
IJIGFOAD_00144	NZ_CP017694.1	148408	149313	+	IJIGFOAD_00144	1	persistent	0	0	0	None	None
IJIGFOAD_00145	NZ_CP017694.1	149353	150807	-	KGENGAEB_02016	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00146	NZ_CP017694.1	151059	151547	-	KGENGAEB_02017	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00147	NZ_CP017694.1	152936	153178	-	KGENGAEB_02018	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00148	NZ_CP017694.1	156124	156312	+	KGENGAEB_02019	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	36,19
IJIGFOAD_00149	NZ_CP017694.1	156589	156870	+	KGENGAEB_02020	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00150	NZ_CP017694.1	158247	158480	-	KGENGAEB_02021	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00151	NZ_CP017694.1	159428	160666	-	KGENGAEB_02022	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00152	NZ_CP017694.1	160673	162529	-	KGENGAEB_02023	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00153	NZ_CP017694.1	164770	166005	-	IJIGFOAD_00153	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00154	NZ_CP017694.1	166833	167798	-	KGENGAEB_02025	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00155	NZ_CP017694.1	167795	168637	-	KGENGAEB_02026	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00156	NZ_CP017694.1	168725	170101	-	KGENGAEB_02027	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00157	NZ_CP017694.1	170114	170395	-	KGENGAEB_02028	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00158	NZ_CP017694.1	170589	172649	-	KGENGAEB_02029	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00159	NZ_CP017694.1	173679	174185	+	KGENGAEB_02030	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00160	NZ_CP017694.1	174175	175140	+	NCBEONCI_02245	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00161	NZ_CP017694.1	175163	175468	+	NCBEONCI_02244	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00162	NZ_CP017694.1	175589	176467	-	FLBMOKII_02902	3	persistent	0	0	0	NZ_CP017694.1_RGP_2	23,14,29,8,19,7,61,44
IJIGFOAD_00163	NZ_CP017694.1	176554	177018	-	KGENGAEB_00915	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00164	NZ_CP017694.1	177278	177733	-	NCBEONCI_02242	1	cloud	0	0	0	NZ_CP017694.1_RGP_2	19
IJIGFOAD_00165	NZ_CP017694.1	178060	178521	+	NCBEONCI_03409	2	persistent	0	0	0	NZ_CP017694.1_RGP_2	14,19
IJIGFOAD_00166	NZ_CP017694.1	178827	179108	-	HLMLLCKC_03214	1	persistent	0	0	0	None	19
IJIGFOAD_00167	NZ_CP017694.1	179820	180332	-	HLMLLCKC_00851	1	persistent	0	0	0	None	None
IJIGFOAD_00168	NZ_CP017694.1	180887	181474	-	IJIGFOAD_00168	1	persistent	0	0	0	None	None
IJIGFOAD_00169	NZ_CP017694.1	181478	181615	-	IJIGFOAD_00169	1	persistent	0	0	0	None	None
IJIGFOAD_00170	NZ_CP017694.1	181777	182268	-	NCBEONCI_02270	1	persistent	0	0	0	None	19
IJIGFOAD_00171	NZ_CP017694.1	182439	182687	-	IJIGFOAD_00171	1	persistent	0	0	0	None	None
IJIGFOAD_00172	NZ_CP017694.1	183500	183715	-	IJIGFOAD_00172	1	persistent	0	0	0	None	None
IJIGFOAD_00173	NZ_CP017694.1	183797	184060	-	NCBEONCI_02233	1	persistent	0	0	0	None	None
IJIGFOAD_00174	NZ_CP017694.1	184204	184836	-	KGENGAEB_00926	1	persistent	0	0	0	None	None
IJIGFOAD_00175	NZ_CP017694.1	185288	187327	+	KGENGAEB_00927	1	persistent	0	0	0	None	None
IJIGFOAD_00176	NZ_CP017694.1	188271	188804	-	FLBMOKII_01782	1	persistent	0	0	0	None	None
IJIGFOAD_00177	NZ_CP017694.1	189038	189484	-	KGENGAEB_00929	1	persistent	0	0	0	None	None
IJIGFOAD_00178	NZ_CP017694.1	190188	190382	+	HLMLLCKC_00862	1	persistent	0	0	0	None	None
IJIGFOAD_00179	NZ_CP017694.1	190379	190819	+	KGENGAEB_00931	1	persistent	0	0	0	None	None
IJIGFOAD_00180	NZ_CP017694.1	191038	192039	-	IJIGFOAD_00180	1	persistent	0	0	0	None	None
IJIGFOAD_00181	NZ_CP017694.1	192023	192913	-	HLMLLCKC_00865	1	persistent	0	0	0	None	None
IJIGFOAD_00182	NZ_CP017694.1	193186	194649	-	KGENGAEB_00934	1	persistent	0	0	0	None	None
IJIGFOAD_00183	NZ_CP017694.1	194678	195067	-	FDKLAMFJ_00304	1	persistent	0	0	0	None	None
IJIGFOAD_00184	NZ_CP017694.1	195478	196542	-	FDKLAMFJ_00305	1	persistent	0	0	0	None	None
IJIGFOAD_00185	NZ_CP017694.1	197161	197769	-	FDKLAMFJ_00306	1	persistent	0	0	0	None	None
IJIGFOAD_00186	NZ_CP017694.1	198025	199797	-	KGENGAEB_00938	1	persistent	0	0	0	None	None
IJIGFOAD_00187	NZ_CP017694.1	200653	201102	+	FDKLAMFJ_00308	1	persistent	0	0	0	None	None
IJIGFOAD_00188	NZ_CP017694.1	201189	202286	+	FDKLAMFJ_00309	1	persistent	0	0	0	None	None
IJIGFOAD_00189	NZ_CP017694.1	202490	202690	-	FDKLAMFJ_00310	1	persistent	0	0	0	None	None
IJIGFOAD_00190	NZ_CP017694.1	202722	203147	-	FDKLAMFJ_00311	1	persistent	0	0	0	None	None
IJIGFOAD_00191	NZ_CP017694.1	203544	205751	-	FDKLAMFJ_00312	1	persistent	0	0	0	None	None
IJIGFOAD_00192	NZ_CP017694.1	206974	208323	-	KGENGAEB_00944	1	persistent	0	0	0	None	None
IJIGFOAD_00193	NZ_CP017694.1	208352	209089	-	NCBEONCI_02212	1	persistent	0	0	0	None	None
IJIGFOAD_00194	NZ_CP017694.1	209175	210935	-	FLBMOKII_01758	1	persistent	0	0	0	None	None
IJIGFOAD_00195	NZ_CP017694.1	211078	211794	-	NCBEONCI_02209	1	persistent	0	0	0	None	None
IJIGFOAD_00196	NZ_CP017694.1	213019	213987	-	NCBEONCI_02208	1	persistent	0	0	0	None	None
IJIGFOAD_00197	NZ_CP017694.1	214329	214814	+	NCBEONCI_02207	1	persistent	0	0	0	None	None
IJIGFOAD_00198	NZ_CP017694.1	214937	215515	-	HLMLLCKC_00883	1	persistent	0	0	0	None	None
IJIGFOAD_00199	NZ_CP017694.1	215620	216255	-	HLMLLCKC_00884	1	persistent	0	0	0	None	None
IJIGFOAD_00200	NZ_CP017694.1	216454	218304	+	IJIGFOAD_00200	1	persistent	0	0	0	None	None
IJIGFOAD_00201	NZ_CP017694.1	218450	218614	-	IJIGFOAD_00201	1	persistent	0	0	0	None	None
IJIGFOAD_00202	NZ_CP017694.1	218640	219140	-	MEBKDNAM_01633	1	persistent	0	0	0	None	None
IJIGFOAD_00203	NZ_CP017694.1	220073	221407	+	MEBKDNAM_01632	1	persistent	0	0	0	None	None
IJIGFOAD_00204	NZ_CP017694.1	221515	222183	-	IJIGFOAD_00204	1	persistent	0	0	0	None	None
IJIGFOAD_00205	NZ_CP017694.1	222305	223540	-	KGENGAEB_00957	1	persistent	0	0	0	None	None
IJIGFOAD_00206	NZ_CP017694.1	223875	224063	-	KGENGAEB_00958	1	persistent	0	0	0	None	None
IJIGFOAD_00207	NZ_CP017694.1	224060	225289	-	KGENGAEB_00959	1	persistent	0	0	0	None	None
IJIGFOAD_00208	NZ_CP017694.1	225418	226041	-	KGENGAEB_00960	1	persistent	0	0	0	None	None
IJIGFOAD_00209	NZ_CP017694.1	226041	227486	-	KGENGAEB_00961	1	persistent	0	0	0	None	None
IJIGFOAD_00210	NZ_CP017694.1	227476	227958	-	KGENGAEB_00962	1	persistent	0	0	0	None	None
IJIGFOAD_00211	NZ_CP017694.1	228164	229537	+	KGENGAEB_00963	1	persistent	0	0	0	None	None
IJIGFOAD_00212	NZ_CP017694.1	229571	229780	-	KGENGAEB_00964	1	persistent	0	0	0	None	None
IJIGFOAD_00213	NZ_CP017694.1	230670	230873	-	FDKLAMFJ_00336	1	persistent	0	0	0	None	19
IJIGFOAD_00214	NZ_CP017694.1	230889	233285	-	FDKLAMFJ_00337	1	persistent	0	0	0	None	19
IJIGFOAD_00215	NZ_CP017694.1	233300	233617	-	FDKLAMFJ_00338	1	persistent	0	0	0	None	19
IJIGFOAD_00216	NZ_CP017694.1	233876	233971	-	FDKLAMFJ_00339	1	persistent	0	0	0	None	None
IJIGFOAD_00217	NZ_CP017694.1	234113	234334	+	KGENGAEB_00969	1	cloud	0	0	0	None	None
IJIGFOAD_00218	NZ_CP017694.1	234641	236731	+	AHOIKHHK_01677	1	persistent	0	0	0	None	None
IJIGFOAD_00219	NZ_CP017694.1	236846	237040	+	AHOIKHHK_01676	1	persistent	0	0	0	None	None
IJIGFOAD_00220	NZ_CP017694.1	237040	237867	+	AHOIKHHK_01675	1	persistent	0	0	0	None	None
IJIGFOAD_00221	NZ_CP017694.1	238007	238786	-	AHOIKHHK_01674	1	persistent	0	0	0	None	None
IJIGFOAD_00222	NZ_CP017694.1	238830	239600	-	AHOIKHHK_01673	1	persistent	0	0	0	None	None
IJIGFOAD_00223	NZ_CP017694.1	239688	240440	-	AHOIKHHK_01672	1	persistent	0	0	0	None	None
IJIGFOAD_00224	NZ_CP017694.1	240709	241017	-	NCBEONCI_02180	1	persistent	0	0	0	None	None
IJIGFOAD_00225	NZ_CP017694.1	241478	241690	+	FLBMOKII_01725	1	persistent	0	0	0	None	None
IJIGFOAD_00226	NZ_CP017694.1	241926	242708	-	NCBEONCI_02178	1	persistent	0	0	0	None	None
IJIGFOAD_00227	NZ_CP017694.1	243003	243257	-	NCBEONCI_02177	1	persistent	0	0	0	None	None
IJIGFOAD_00228	NZ_CP017694.1	243667	245790	-	NCBEONCI_02176	1	persistent	0	0	0	None	None
IJIGFOAD_00229	NZ_CP017694.1	245881	246315	-	NCBEONCI_02175	1	persistent	0	0	0	None	None
IJIGFOAD_00230	NZ_CP017694.1	246636	247175	-	HLMLLCKC_00915	1	persistent	0	0	0	None	None
