gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
HLMLLCKC_00067	NZ_PIZS01000101.1	66115	67179	+	HLMLLCKC_00067	1	persistent	0	0	0	None	None
HLMLLCKC_00068	NZ_PIZS01000101.1	67388	68791	+	HLMLLCKC_00068	1	persistent	0	0	0	None	None
HLMLLCKC_00069	NZ_PIZS01000101.1	68809	69693	+	FDKLAMFJ_02241	3	persistent	0	0	0	None	7,23,56,33
HLMLLCKC_00070	NZ_PIZS01000101.1	70026	70403	+	IJIGFOAD_02050	1	persistent	0	0	0	None	None
HLMLLCKC_00071	NZ_PIZS01000101.1	70434	70910	+	KGENGAEB_01791	1	persistent	0	0	0	None	None
HLMLLCKC_00072	NZ_PIZS01000101.1	71196	72167	+	KGENGAEB_01792	2	persistent	0	0	0	None	1
HLMLLCKC_00073	NZ_PIZS01000101.1	72241	72672	-	MEBKDNAM_03614	1	persistent	0	0	0	None	1
HLMLLCKC_00074	NZ_PIZS01000101.1	72940	73398	-	AHOIKHHK_01837	1	persistent	0	0	0	None	None
HLMLLCKC_00075	NZ_PIZS01000101.1	73594	73710	-	NCBEONCI_02891	1	persistent	0	0	0	None	None
HLMLLCKC_00076	NZ_PIZS01000101.1	73713	76493	-	NCBEONCI_02892	1	persistent	0	0	0	None	None
HLMLLCKC_00077	NZ_PIZS01000101.1	76490	78097	-	KGENGAEB_01800	1	persistent	0	0	0	None	None
HLMLLCKC_00078	NZ_PIZS01000101.1	78305	79591	+	FLBMOKII_03357	1	shell	0	0	0	NZ_PIZS01000101.1_RGP_1	27
HLMLLCKC_00079	NZ_PIZS01000101.1	79889	82084	+	FDKLAMFJ_02314	1	shell	0	0	0	NZ_PIZS01000101.1_RGP_1	27
HLMLLCKC_00080	NZ_PIZS01000101.1	82611	83930	+	FDKLAMFJ_02315	1	shell	0	0	0	NZ_PIZS01000101.1_RGP_1	27
HLMLLCKC_00081	NZ_PIZS01000101.1	83996	84712	-	FLBMOKII_03353	1	shell	0	0	0	NZ_PIZS01000101.1_RGP_1	27
HLMLLCKC_00082	NZ_PIZS01000101.1	84838	86958	+	FDKLAMFJ_02317	1	persistent	0	0	0	None	None
HLMLLCKC_00083	NZ_PIZS01000101.1	87353	88702	+	FDKLAMFJ_02318	1	persistent	0	0	0	None	None
HLMLLCKC_00084	NZ_PIZS01000101.1	89372	90682	+	FDKLAMFJ_02320	1	persistent	0	0	0	None	None
HLMLLCKC_00085	NZ_PIZS01000101.1	91148	92455	+	FDKLAMFJ_02321	1	persistent	0	0	0	None	None
HLMLLCKC_00086	NZ_PIZS01000101.1	92689	93930	+	MEBKDNAM_03333	1	persistent	0	0	0	None	None
HLMLLCKC_00087	NZ_PIZS01000101.1	94106	95290	+	MEBKDNAM_03332	1	persistent	0	0	0	None	None
HLMLLCKC_00088	NZ_PIZS01000101.1	95334	95534	+	MEBKDNAM_03331	1	persistent	0	0	0	None	None
HLMLLCKC_00089	NZ_PIZS01000101.1	95531	97003	+	MEBKDNAM_03330	1	persistent	0	0	0	None	None
HLMLLCKC_00090	NZ_PIZS01000101.1	97169	98176	-	MEBKDNAM_03329	1	persistent	0	0	0	None	None
HLMLLCKC_00091	NZ_PIZS01000101.1	98195	99262	-	MEBKDNAM_03328	1	persistent	0	0	0	None	None
HLMLLCKC_00092	NZ_PIZS01000101.1	99285	100448	-	HLMLLCKC_00092	1	persistent	0	0	0	None	None
HLMLLCKC_00093	NZ_PIZS01000078.1	98	601	-	FLBMOKII_00511	1	persistent	0	0	0	None	65,33,38,53,21,36,19,61
HLMLLCKC_00096	NZ_PIZS01000133.1	73	558	+	FLBMOKII_02902	4	persistent	0	0	0	None	23,14,29,8,19,7,61,44
HLMLLCKC_00097	NZ_PIZS01000018.1	84	551	+	MEBKDNAM_03552	2	persistent	0	0	0	None	8
HLMLLCKC_00119	NZ_PIZS01000073.1	2721	3407	-	HLMLLCKC_00119	1	persistent	0	0	0	None	None
HLMLLCKC_00120	NZ_PIZS01000073.1	3439	4581	+	KGENGAEB_02348	1	persistent	0	0	0	None	None
HLMLLCKC_00121	NZ_PIZS01000073.1	4640	5506	+	KGENGAEB_02347	1	persistent	0	0	0	None	None
HLMLLCKC_00122	NZ_PIZS01000073.1	5530	6003	+	KGENGAEB_02346	1	persistent	0	0	0	None	None
HLMLLCKC_00123	NZ_PIZS01000073.1	6046	6306	-	KGENGAEB_02345	1	persistent	0	0	0	None	None
HLMLLCKC_00124	NZ_PIZS01000073.1	6328	8223	+	AHOIKHHK_02647	1	persistent	0	0	0	None	None
HLMLLCKC_00125	NZ_PIZS01000073.1	8449	9606	+	FLBMOKII_00658	1	persistent	0	0	0	None	None
HLMLLCKC_00126	NZ_PIZS01000073.1	9679	10368	-	FLBMOKII_00659	1	persistent	0	0	0	None	None
HLMLLCKC_00127	NZ_PIZS01000073.1	10443	10553	-	FLBMOKII_00660	1	persistent	0	0	0	None	None
HLMLLCKC_00128	NZ_PIZS01000073.1	10647	11624	+	FLBMOKII_00661	1	persistent	0	0	0	None	None
HLMLLCKC_00129	NZ_PIZS01000073.1	11626	12306	-	FLBMOKII_00662	1	persistent	0	0	0	None	None
HLMLLCKC_00130	NZ_PIZS01000073.1	12372	13949	-	FDKLAMFJ_01435	1	persistent	0	0	0	None	None
HLMLLCKC_00131	NZ_PIZS01000073.1	14047	15102	+	MEBKDNAM_00571	1	persistent	0	0	0	None	None
HLMLLCKC_00132	NZ_PIZS01000073.1	15282	16547	+	MEBKDNAM_00572	1	persistent	0	0	0	None	None
HLMLLCKC_00133	NZ_PIZS01000073.1	16857	17684	+	IJIGFOAD_00977	2	persistent	0	0	0	None	53
HLMLLCKC_00134	NZ_PIZS01000073.1	17841	18530	+	FDKLAMFJ_01431	1	persistent	0	0	0	None	None
HLMLLCKC_00135	NZ_PIZS01000073.1	18676	20013	+	FDKLAMFJ_01430	1	persistent	0	0	0	None	None
HLMLLCKC_00136	NZ_PIZS01000073.1	20090	20989	-	FDKLAMFJ_01429	1	persistent	0	0	0	None	None
HLMLLCKC_00137	NZ_PIZS01000073.1	21128	21526	+	IJIGFOAD_01230	1	persistent	0	0	0	None	None
HLMLLCKC_00138	NZ_PIZS01000073.1	21563	22039	-	IJIGFOAD_01229	1	persistent	0	0	0	None	None
HLMLLCKC_00139	NZ_PIZS01000073.1	22036	22473	-	MEBKDNAM_00579	1	persistent	0	0	0	None	None
HLMLLCKC_00140	NZ_PIZS01000073.1	22715	23161	+	NCBEONCI_01479	1	persistent	0	0	0	None	None
HLMLLCKC_00141	NZ_PIZS01000073.1	23275	25032	+	KGENGAEB_01747	3	persistent	0	0	0	None	7,33
HLMLLCKC_00142	NZ_PIZS01000073.1	25085	25342	-	AHOIKHHK_00451	1	persistent	0	0	0	None	None
HLMLLCKC_00143	NZ_PIZS01000073.1	25556	25771	+	AHOIKHHK_00452	1	persistent	0	0	0	None	None
HLMLLCKC_00144	NZ_PIZS01000073.1	25802	26407	-	AHOIKHHK_00453	1	persistent	0	0	0	None	None
HLMLLCKC_00145	NZ_PIZS01000073.1	26566	27987	+	AHOIKHHK_00454	1	persistent	0	0	0	None	None
HLMLLCKC_00146	NZ_PIZS01000073.1	28272	29618	+	HLMLLCKC_00146	1	persistent	0	0	0	None	None
HLMLLCKC_00147	NZ_PIZS01000073.1	29615	30643	+	HLMLLCKC_00147	1	persistent	0	0	0	None	None
HLMLLCKC_00148	NZ_PIZS01000073.1	30643	30744	+	HLMLLCKC_00148	1	persistent	0	0	0	None	None
HLMLLCKC_00149	NZ_PIZS01000073.1	30830	31120	+	HLMLLCKC_00149	1	persistent	0	0	0	None	None
HLMLLCKC_00150	NZ_PIZS01000073.1	31387	31707	+	HLMLLCKC_00150	1	persistent	0	0	0	None	None
HLMLLCKC_00151	NZ_PIZS01000073.1	32120	32392	+	KGENGAEB_02317	1	persistent	0	0	0	None	None
HLMLLCKC_00152	NZ_PIZS01000073.1	32405	33097	+	KGENGAEB_02316	1	persistent	0	0	0	None	None
HLMLLCKC_00153	NZ_PIZS01000073.1	33136	33576	-	KGENGAEB_02315	1	persistent	0	0	0	None	None
HLMLLCKC_00154	NZ_PIZS01000073.1	33872	35950	+	KGENGAEB_02314	1	persistent	0	0	0	None	None
HLMLLCKC_00155	NZ_PIZS01000073.1	35943	36146	+	KGENGAEB_02313	1	persistent	0	0	0	None	None
HLMLLCKC_00156	NZ_PIZS01000073.1	36349	37275	+	FLBMOKII_00689	1	persistent	0	0	0	None	None
HLMLLCKC_00157	NZ_PIZS01000073.1	37413	39080	+	FDKLAMFJ_01672	2	persistent	0	0	0	None	31
HLMLLCKC_00158	NZ_PIZS01000073.1	39137	39673	+	FLBMOKII_00691	1	persistent	0	0	0	None	None
HLMLLCKC_00159	NZ_PIZS01000073.1	39814	41019	+	FLBMOKII_00692	1	persistent	0	0	0	None	None
HLMLLCKC_00160	NZ_PIZS01000073.1	41043	42227	-	FLBMOKII_00693	1	persistent	0	0	0	None	None
HLMLLCKC_00161	NZ_PIZS01000073.1	42740	43330	+	FLBMOKII_00694	1	persistent	0	0	0	None	None
HLMLLCKC_00162	NZ_PIZS01000073.1	43346	44800	+	FDKLAMFJ_01403	1	persistent	0	0	0	None	None
HLMLLCKC_00163	NZ_PIZS01000073.1	44797	45579	+	MEBKDNAM_00603	1	persistent	0	0	0	None	None
HLMLLCKC_00164	NZ_PIZS01000073.1	45596	46207	+	MEBKDNAM_00604	1	persistent	0	0	0	None	None
HLMLLCKC_00165	NZ_PIZS01000073.1	46204	47343	+	MEBKDNAM_00605	1	persistent	0	0	0	None	None
HLMLLCKC_00166	NZ_PIZS01000073.1	47340	47543	+	FDKLAMFJ_01399	1	persistent	0	0	0	None	None
HLMLLCKC_00167	NZ_PIZS01000073.1	47545	48312	+	FDKLAMFJ_01398	1	persistent	0	0	0	None	None
HLMLLCKC_00168	NZ_PIZS01000073.1	48309	49334	+	FDKLAMFJ_01397	1	persistent	0	0	0	None	None
HLMLLCKC_00169	NZ_PIZS01000073.1	49823	51094	+	IJIGFOAD_01198	1	persistent	0	0	0	None	None
HLMLLCKC_00170	NZ_PIZS01000073.1	51168	51380	-	IJIGFOAD_01197	3	persistent	0	0	0	None	None
HLMLLCKC_00171	NZ_PIZS01000073.1	51667	51909	+	NCBEONCI_01447	1	persistent	0	0	0	None	None
HLMLLCKC_00172	NZ_PIZS01000073.1	51962	53074	-	NCBEONCI_01446	1	persistent	0	0	0	None	None
HLMLLCKC_00173	NZ_PIZS01000073.1	53209	54096	-	AHOIKHHK_00482	1	persistent	0	0	0	None	None
HLMLLCKC_00174	NZ_PIZS01000073.1	54179	54367	-	AHOIKHHK_00483	1	persistent	0	0	0	None	None
HLMLLCKC_00175	NZ_PIZS01000073.1	54475	54879	+	AHOIKHHK_00484	1	persistent	0	0	0	None	None
HLMLLCKC_00176	NZ_PIZS01000073.1	54839	56005	-	AHOIKHHK_00485	1	persistent	0	0	0	None	None
HLMLLCKC_00177	NZ_PIZS01000073.1	56002	57351	-	KGENGAEB_02291	1	persistent	0	0	0	None	None
HLMLLCKC_00178	NZ_PIZS01000073.1	57348	58418	-	HLMLLCKC_00178	1	persistent	0	0	0	None	None
HLMLLCKC_00179	NZ_PIZS01000073.1	58422	59498	-	HLMLLCKC_00179	1	persistent	0	0	0	None	None
HLMLLCKC_00180	NZ_PIZS01000073.1	59624	60757	+	HLMLLCKC_00180	1	persistent	0	0	0	None	None
HLMLLCKC_00181	NZ_PIZS01000073.1	60830	61189	+	HLMLLCKC_00181	1	persistent	0	0	0	None	None
HLMLLCKC_00182	NZ_PIZS01000073.1	61334	62200	+	HLMLLCKC_00182	1	persistent	0	0	0	None	None
HLMLLCKC_00183	NZ_PIZS01000073.1	62429	63928	+	AHOIKHHK_00492	1	persistent	0	0	0	None	None
HLMLLCKC_00184	NZ_PIZS01000073.1	63963	64148	-	KGENGAEB_02284	1	persistent	0	0	0	None	None
HLMLLCKC_00185	NZ_PIZS01000073.1	64296	65195	+	KGENGAEB_02283	1	persistent	0	0	0	None	None
HLMLLCKC_00186	NZ_PIZS01000073.1	65188	66417	+	KGENGAEB_02282	1	persistent	0	0	0	None	None
HLMLLCKC_00187	NZ_PIZS01000073.1	66536	67513	+	KGENGAEB_02281	1	persistent	0	0	0	None	None
HLMLLCKC_00188	NZ_PIZS01000073.1	67765	67950	+	FLBMOKII_00721	1	persistent	0	0	0	None	None
HLMLLCKC_00189	NZ_PIZS01000073.1	68080	69162	+	FLBMOKII_00722	1	persistent	0	0	0	None	None
HLMLLCKC_00190	NZ_PIZS01000073.1	69257	69781	+	FLBMOKII_00723	1	persistent	0	0	0	None	None
HLMLLCKC_00191	NZ_PIZS01000073.1	69898	70086	-	FLBMOKII_00724	1	persistent	0	0	0	None	None
HLMLLCKC_00192	NZ_PIZS01000073.1	70230	70847	+	FLBMOKII_00725	1	persistent	0	0	0	None	None
HLMLLCKC_00193	NZ_PIZS01000073.1	70840	71181	-	FLBMOKII_00726	1	persistent	0	0	0	None	None
HLMLLCKC_00194	NZ_PIZS01000073.1	71377	71556	+	FDKLAMFJ_01371	1	persistent	0	0	0	None	None
HLMLLCKC_00195	NZ_PIZS01000073.1	72007	72843	+	MEBKDNAM_00635	1	persistent	0	0	0	None	None
HLMLLCKC_00196	NZ_PIZS01000073.1	72878	73312	-	MEBKDNAM_00636	1	persistent	0	0	0	None	None
HLMLLCKC_00197	NZ_PIZS01000073.1	73774	74511	+	MEBKDNAM_00637	1	persistent	0	0	0	None	None
HLMLLCKC_00198	NZ_PIZS01000073.1	74508	75722	+	FDKLAMFJ_01367	1	persistent	0	0	0	None	None
HLMLLCKC_00199	NZ_PIZS01000073.1	75969	77369	+	FDKLAMFJ_01366	1	persistent	0	0	0	None	None
HLMLLCKC_00200	NZ_PIZS01000073.1	77573	78610	+	FDKLAMFJ_01365	1	persistent	0	0	0	None	None
HLMLLCKC_00201	NZ_PIZS01000073.1	78626	79576	+	IJIGFOAD_01166	1	persistent	0	0	0	None	None
HLMLLCKC_00202	NZ_PIZS01000073.1	79569	81011	+	IJIGFOAD_01165	1	persistent	0	0	0	None	None
HLMLLCKC_00203	NZ_PIZS01000073.1	81211	81783	+	NCBEONCI_01415	1	persistent	0	0	0	None	None
HLMLLCKC_00204	NZ_PIZS01000073.1	81858	84242	+	NCBEONCI_01414	1	persistent	0	0	0	None	None
HLMLLCKC_00205	NZ_PIZS01000073.1	84574	84711	-	AHOIKHHK_01098	1	persistent	0	0	0	None	None
HLMLLCKC_00206	NZ_PIZS01000073.1	84864	85598	+	MEBKDNAM_00646	1	persistent	0	0	0	None	None
HLMLLCKC_00207	NZ_PIZS01000073.1	85731	87275	+	KGENGAEB_02261	1	persistent	0	0	0	None	None
HLMLLCKC_00208	NZ_PIZS01000073.1	87412	88422	+	FLBMOKII_02143	2	persistent	0	0	0	None	37,13
HLMLLCKC_00209	NZ_PIZS01000073.1	88480	89484	+	FLBMOKII_02142	2	persistent	0	0	0	None	37,13
HLMLLCKC_00210	NZ_PIZS01000073.1	89450	90247	+	HLMLLCKC_01277	2	persistent	0	0	0	None	37,13
HLMLLCKC_00211	NZ_PIZS01000073.1	90307	91170	-	HLMLLCKC_00211	1	persistent	0	0	0	None	None
HLMLLCKC_00212	NZ_PIZS01000073.1	91375	92091	+	HLMLLCKC_00212	1	persistent	0	0	0	None	None
HLMLLCKC_00213	NZ_PIZS01000073.1	92084	92389	+	HLMLLCKC_00213	1	persistent	0	0	0	None	None
HLMLLCKC_00214	NZ_PIZS01000073.1	92481	93071	-	HLMLLCKC_00214	1	persistent	0	0	0	None	None
HLMLLCKC_00215	NZ_PIZS01000073.1	93264	94550	+	KGENGAEB_02253	1	persistent	0	0	0	None	None
HLMLLCKC_00216	NZ_PIZS01000073.1	94656	94850	+	KGENGAEB_02252	1	persistent	0	0	0	None	None
HLMLLCKC_00217	NZ_PIZS01000073.1	94983	95531	+	KGENGAEB_02251	1	persistent	0	0	0	None	None
HLMLLCKC_00218	NZ_PIZS01000073.1	95625	96248	+	KGENGAEB_02250	1	persistent	0	0	0	None	None
HLMLLCKC_00219	NZ_PIZS01000073.1	96245	96544	+	KGENGAEB_00283	3	persistent	0	0	0	None	None
HLMLLCKC_00220	NZ_PIZS01000050.1	28	186	-	FDKLAMFJ_02793	1	cloud	0	0	0	None	45
HLMLLCKC_00221	NZ_PIZS01000026.1	81	371	+	FLBMOKII_00540	1	shell	0	0	0	None	29,45,36,21,19
HLMLLCKC_00222	NZ_PIZS01000071.1	133	750	-	MEBKDNAM_02385	1	persistent	0	0	0	None	None
HLMLLCKC_00223	NZ_PIZS01000071.1	868	2364	-	IJIGFOAD_03060	1	persistent	0	0	0	None	None
HLMLLCKC_00224	NZ_PIZS01000071.1	2535	3455	+	IJIGFOAD_03061	1	persistent	0	0	0	None	None
HLMLLCKC_00225	NZ_PIZS01000071.1	3452	4474	-	FDKLAMFJ_03260	1	persistent	0	0	0	None	None
HLMLLCKC_00226	NZ_PIZS01000071.1	4613	5452	-	MEBKDNAM_02381	1	persistent	0	0	0	None	None
HLMLLCKC_00227	NZ_PIZS01000071.1	5944	6915	+	FDKLAMFJ_03262	1	persistent	0	0	0	None	None
HLMLLCKC_00228	NZ_PIZS01000071.1	6906	7694	+	NCBEONCI_00187	1	persistent	0	0	0	None	None
HLMLLCKC_00229	NZ_PIZS01000071.1	7755	7952	-	NCBEONCI_00186	1	persistent	0	0	0	None	None
HLMLLCKC_00230	NZ_PIZS01000071.1	8026	8244	-	FDKLAMFJ_03265	1	persistent	0	0	0	None	None
HLMLLCKC_00231	NZ_PIZS01000071.1	8327	8671	+	KGENGAEB_01444	1	persistent	0	0	0	None	None
HLMLLCKC_00232	NZ_PIZS01000071.1	8661	8900	+	KGENGAEB_01443	1	persistent	0	0	0	None	None
HLMLLCKC_00233	NZ_PIZS01000071.1	8944	9063	-	KGENGAEB_01442	1	persistent	0	0	0	None	None
HLMLLCKC_00234	NZ_PIZS01000071.1	9139	9384	+	KGENGAEB_01441	1	persistent	0	0	0	None	None
