gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
FLBMOKII_00033	NZ_CP020030.1	38320	39147	+	FLBMOKII_00033	1	persistent	0	0	0	None	None
FLBMOKII_00034	NZ_CP020030.1	39164	39526	+	FLBMOKII_00034	1	persistent	0	0	0	None	None
FLBMOKII_00035	NZ_CP020030.1	39587	40336	+	NCBEONCI_01650	1	persistent	0	0	0	None	None
FLBMOKII_00036	NZ_CP020030.1	40353	41258	+	IJIGFOAD_01791	1	persistent	0	0	0	None	None
FLBMOKII_00037	NZ_CP020030.1	41280	41573	-	IJIGFOAD_01790	1	persistent	0	0	0	None	None
FLBMOKII_00038	NZ_CP020030.1	41752	41853	+	AHOIKHHK_02463	1	cloud	0	0	0	None	None
FLBMOKII_00039	NZ_CP020030.1	41967	43919	+	AHOIKHHK_02462	1	persistent	0	0	0	None	None
FLBMOKII_00040	NZ_CP020030.1	44061	44831	+	AHOIKHHK_02461	1	persistent	0	0	0	None	None
FLBMOKII_00041	NZ_CP020030.1	45033	46265	+	AHOIKHHK_02460	1	persistent	0	0	0	None	None
FLBMOKII_00042	NZ_CP020030.1	46553	47092	+	AHOIKHHK_02459	1	persistent	0	0	0	None	None
FLBMOKII_00043	NZ_CP020030.1	47085	47966	+	AHOIKHHK_02458	1	persistent	0	0	0	None	None
FLBMOKII_00044	NZ_CP020030.1	48060	48959	+	MEBKDNAM_00042	1	persistent	0	0	0	None	None
FLBMOKII_00045	NZ_CP020030.1	49143	49400	+	MEBKDNAM_00043	1	persistent	0	0	0	None	None
FLBMOKII_00046	NZ_CP020030.1	50054	50203	+	FDKLAMFJ_02024	1	persistent	0	0	0	None	None
FLBMOKII_00047	NZ_CP020030.1	50169	51041	+	FDKLAMFJ_02023	1	persistent	0	0	0	None	None
FLBMOKII_00048	NZ_CP020030.1	51096	51917	+	FDKLAMFJ_02022	1	persistent	0	0	0	None	None
FLBMOKII_00049	NZ_CP020030.1	51970	52344	+	MEBKDNAM_00047	1	persistent	0	0	0	None	None
FLBMOKII_00050	NZ_CP020030.1	52469	52759	+	MEBKDNAM_00048	1	persistent	0	0	0	None	None
FLBMOKII_00051	NZ_CP020030.1	52892	54271	+	MEBKDNAM_00049	1	persistent	0	0	0	None	None
FLBMOKII_00052	NZ_CP020030.1	54284	55231	+	KGENGAEB_03140	1	persistent	0	0	0	None	None
FLBMOKII_00053	NZ_CP020030.1	55307	55939	+	KGENGAEB_03141	1	persistent	0	0	0	None	None
FLBMOKII_00054	NZ_CP020030.1	56000	56560	+	KGENGAEB_03142	1	persistent	0	0	0	None	None
FLBMOKII_00055	NZ_CP020030.1	56663	56893	+	KGENGAEB_03143	1	persistent	0	0	0	None	None
FLBMOKII_00056	NZ_CP020030.1	56983	60516	+	KGENGAEB_03144	1	persistent	0	0	0	None	None
FLBMOKII_00057	NZ_CP020030.1	60739	61275	+	KGENGAEB_03145	1	persistent	0	0	0	None	None
FLBMOKII_00058	NZ_CP020030.1	61381	62031	+	FLBMOKII_00508	14	shell	0	0	0	None	40,33,64,45,21,8,63,41
FLBMOKII_00059	NZ_CP020030.1	62018	64621	+	FLBMOKII_00059	1	cloud	0	0	0	None	None
FLBMOKII_00060	NZ_CP020030.1	64628	66088	+	KGENGAEB_03147	1	persistent	0	0	0	None	None
FLBMOKII_00061	NZ_CP020030.1	66100	66381	+	KGENGAEB_03148	1	persistent	0	0	0	None	None
FLBMOKII_00062	NZ_CP020030.1	66504	66809	+	KGENGAEB_03149	1	persistent	0	0	0	None	None
FLBMOKII_00063	NZ_CP020030.1	66806	67438	+	IJIGFOAD_01766	1	persistent	0	0	0	None	None
FLBMOKII_00064	NZ_CP020030.1	67454	67825	+	FLBMOKII_00064	1	persistent	0	0	0	None	None
FLBMOKII_00065	NZ_CP020030.1	67946	68344	+	FLBMOKII_00065	1	persistent	0	0	0	None	None
FLBMOKII_00068	NZ_CP020030.1	68879	71356	+	FLBMOKII_00068	1	persistent	0	0	0	None	None
FLBMOKII_00069	NZ_CP020030.1	71423	72163	+	KGENGAEB_03304	1	persistent	0	0	0	None	None
FLBMOKII_00070	NZ_CP020030.1	72126	73103	+	KGENGAEB_03305	1	persistent	0	0	0	None	None
FLBMOKII_00071	NZ_CP020030.1	73159	74553	+	NCBEONCI_01684	1	persistent	0	0	0	None	None
FLBMOKII_00072	NZ_CP020030.1	74565	75110	+	IJIGFOAD_01757	1	persistent	0	0	0	None	None
FLBMOKII_00073	NZ_CP020030.1	75205	77100	+	IJIGFOAD_01756	1	persistent	0	0	0	None	None
FLBMOKII_00074	NZ_CP020030.1	77332	78108	+	NCBEONCI_01687	1	persistent	0	0	0	None	None
FLBMOKII_00075	NZ_CP020030.1	78105	79007	+	NCBEONCI_01688	1	persistent	0	0	0	None	None
FLBMOKII_00076	NZ_CP020030.1	79094	80020	+	AHOIKHHK_02272	2	persistent	0	0	0	None	None
FLBMOKII_00077	NZ_CP020030.1	80135	81556	+	FDKLAMFJ_01994	1	persistent	0	0	0	None	None
FLBMOKII_00078	NZ_CP020030.1	81562	82137	+	FDKLAMFJ_01993	1	persistent	0	0	0	None	None
FLBMOKII_00079	NZ_CP020030.1	82137	83021	+	MEBKDNAM_00076	1	persistent	0	0	0	None	None
FLBMOKII_00080	NZ_CP020030.1	83021	83872	+	MEBKDNAM_00077	1	persistent	0	0	0	None	None
FLBMOKII_00081	NZ_CP020030.1	83844	84224	+	FDKLAMFJ_01990	1	persistent	0	0	0	None	None
FLBMOKII_00082	NZ_CP020030.1	84225	84752	+	FDKLAMFJ_01989	1	persistent	0	0	0	None	None
FLBMOKII_00083	NZ_CP020030.1	84704	84925	+	FDKLAMFJ_01988	1	persistent	0	0	0	None	None
FLBMOKII_00084	NZ_CP020030.1	84941	85942	+	HLMLLCKC_01995	1	persistent	0	0	0	None	None
FLBMOKII_00085	NZ_CP020030.1	86027	87511	+	MEBKDNAM_00082	1	persistent	0	0	0	None	None
FLBMOKII_00094	NZ_CP020030.1	89958	90212	+	FLBMOKII_01433	10	cloud	0	0	0	None	63,29,54
FLBMOKII_00095	NZ_CP020030.1	92895	93188	+	FLBMOKII_00170	10	persistent	0	0	0	None	29,54,30,63,15
FLBMOKII_00096	NZ_CP020030.1	94041	94592	+	MEBKDNAM_00092	1	persistent	0	0	0	None	None
FLBMOKII_00097	NZ_CP020030.1	94607	95155	+	MEBKDNAM_00093	1	persistent	0	0	0	None	None
FLBMOKII_00098	NZ_CP020030.1	95160	96251	+	MEBKDNAM_00094	1	persistent	0	0	0	None	None
FLBMOKII_00099	NZ_CP020030.1	96248	98683	+	AHOIKHHK_02671	2	persistent	0	0	0	None	None
FLBMOKII_00100	NZ_CP020030.1	98695	100131	+	MEBKDNAM_00096	1	persistent	0	0	0	None	None
FLBMOKII_00101	NZ_CP020030.1	100337	101431	+	IJIGFOAD_01729	1	persistent	0	0	0	None	None
FLBMOKII_00102	NZ_CP020030.1	101453	102139	+	IJIGFOAD_01728	1	persistent	0	0	0	None	None
FLBMOKII_00103	NZ_CP020030.1	102154	102636	+	IJIGFOAD_01727	1	persistent	0	0	0	None	None
FLBMOKII_00104	NZ_CP020030.1	102847	104316	+	IJIGFOAD_01726	1	persistent	0	0	0	None	None
FLBMOKII_00105	NZ_CP020030.1	104692	105366	+	IJIGFOAD_01725	1	persistent	0	0	0	None	None
FLBMOKII_00106	NZ_CP020030.1	105344	106747	+	FLBMOKII_00106	1	persistent	0	0	0	None	None
FLBMOKII_00107	NZ_CP020030.1	106751	107173	+	FLBMOKII_00107	1	persistent	0	0	0	None	None
FLBMOKII_00108	NZ_CP020030.1	107173	107910	+	FLBMOKII_00108	1	persistent	0	0	0	None	None
FLBMOKII_00109	NZ_CP020030.1	107914	108426	+	FLBMOKII_00109	1	persistent	0	0	0	None	None
FLBMOKII_00110	NZ_CP020030.1	108496	109146	+	IJIGFOAD_01720	1	persistent	0	0	0	None	None
FLBMOKII_00111	NZ_CP020030.1	109443	109625	+	IJIGFOAD_01719	1	persistent	0	0	0	None	None
FLBMOKII_00112	NZ_CP020030.1	109733	110266	+	IJIGFOAD_01718	1	persistent	0	0	0	None	None
FLBMOKII_00113	NZ_CP020030.1	110350	110439	+	AHOIKHHK_00746	1	persistent	0	0	0	None	None
FLBMOKII_00114	NZ_CP020030.1	110507	110932	+	IJIGFOAD_01716	1	persistent	0	0	0	None	None
FLBMOKII_00115	NZ_CP020030.1	111135	111836	+	AHOIKHHK_00748	1	persistent	0	0	0	None	None
FLBMOKII_00116	NZ_CP020030.1	112087	112587	+	AHOIKHHK_00749	1	persistent	0	0	0	None	None
FLBMOKII_00117	NZ_CP020030.1	112638	113006	+	AHOIKHHK_00750	1	persistent	0	0	0	None	None
FLBMOKII_00118	NZ_CP020030.1	113112	113714	+	HLMLLCKC_01669	1	persistent	0	0	0	None	None
FLBMOKII_00119	NZ_CP020030.1	114120	117692	+	HLMLLCKC_01668	1	persistent	0	0	0	None	None
FLBMOKII_00120	NZ_CP020030.1	117804	121403	+	MEBKDNAM_00116	1	persistent	0	0	0	None	None
FLBMOKII_00121	NZ_CP020030.1	121540	121788	+	HLMLLCKC_01666	1	persistent	0	0	0	None	None
FLBMOKII_00122	NZ_CP020030.1	121879	122301	+	KGENGAEB_03045	1	persistent	0	0	0	None	None
FLBMOKII_00123	NZ_CP020030.1	122341	122811	+	KGENGAEB_03044	1	persistent	0	0	0	None	None
FLBMOKII_00124	NZ_CP020030.1	123002	125080	+	FDKLAMFJ_01948	1	persistent	0	0	0	None	None
FLBMOKII_00125	NZ_CP020030.1	125203	126390	+	MEBKDNAM_00121	1	persistent	0	0	0	None	None
FLBMOKII_00126	NZ_CP020030.1	126818	127126	+	MEBKDNAM_00122	1	persistent	0	0	0	None	None
FLBMOKII_00127	NZ_CP020030.1	127152	127787	+	MEBKDNAM_00123	1	persistent	0	0	0	None	None
FLBMOKII_00128	NZ_CP020030.1	127817	128440	+	AHOIKHHK_00761	1	persistent	0	0	0	None	None
FLBMOKII_00129	NZ_CP020030.1	128440	128727	+	MEBKDNAM_00125	1	persistent	0	0	0	None	None
FLBMOKII_00130	NZ_CP020030.1	128755	129585	+	MEBKDNAM_00126	1	persistent	0	0	0	None	None
FLBMOKII_00131	NZ_CP020030.1	129619	129897	+	MEBKDNAM_00127	1	persistent	0	0	0	None	None
FLBMOKII_00132	NZ_CP020030.1	129916	130257	+	MEBKDNAM_00128	1	persistent	0	0	0	None	None
FLBMOKII_00133	NZ_CP020030.1	130261	130917	+	IJIGFOAD_01697	1	persistent	0	0	0	None	None
FLBMOKII_00134	NZ_CP020030.1	130920	131345	+	HLMLLCKC_02029	1	persistent	0	0	0	None	None
FLBMOKII_00135	NZ_CP020030.1	131345	131545	+	HLMLLCKC_02030	1	persistent	0	0	0	None	None
FLBMOKII_00136	NZ_CP020030.1	131568	131831	+	HLMLLCKC_02031	1	persistent	0	0	0	None	None
FLBMOKII_00137	NZ_CP020030.1	131881	132249	+	HLMLLCKC_02032	1	persistent	0	0	0	None	None
FLBMOKII_00138	NZ_CP020030.1	132286	132597	+	FLBMOKII_00138	1	persistent	0	0	0	None	None
FLBMOKII_00139	NZ_CP020030.1	132625	133164	+	FLBMOKII_00139	1	persistent	0	0	0	None	None
FLBMOKII_00140	NZ_CP020030.1	133194	133379	+	FLBMOKII_00140	1	persistent	0	0	0	None	None
FLBMOKII_00141	NZ_CP020030.1	133413	133811	+	FLBMOKII_00141	1	persistent	0	0	0	None	None
FLBMOKII_00142	NZ_CP020030.1	133844	134380	+	IJIGFOAD_01688	1	persistent	0	0	0	None	None
FLBMOKII_00143	NZ_CP020030.1	134414	134776	+	IJIGFOAD_01687	1	persistent	0	0	0	None	None
FLBMOKII_00144	NZ_CP020030.1	134794	135294	+	IJIGFOAD_01686	1	persistent	0	0	0	None	None
FLBMOKII_00145	NZ_CP020030.1	135308	135496	+	AHOIKHHK_00778	1	persistent	0	0	0	None	None
FLBMOKII_00146	NZ_CP020030.1	135522	135962	+	IJIGFOAD_01684	1	persistent	0	0	0	None	None
FLBMOKII_00147	NZ_CP020030.1	135962	137254	+	AHOIKHHK_00780	1	persistent	0	0	0	None	None
FLBMOKII_00148	NZ_CP020030.1	137298	137951	+	AHOIKHHK_00781	1	persistent	0	0	0	None	None
FLBMOKII_00149	NZ_CP020030.1	137948	138688	+	AHOIKHHK_00782	2	persistent	0	0	0	None	None
FLBMOKII_00150	NZ_CP020030.1	138897	139115	+	NCBEONCI_01589	1	persistent	0	0	0	None	None
FLBMOKII_00151	NZ_CP020030.1	139150	139263	+	NCBEONCI_01588	1	persistent	0	0	0	None	None
FLBMOKII_00152	NZ_CP020030.1	139284	139649	+	MEBKDNAM_00148	1	persistent	0	0	0	None	None
FLBMOKII_00153	NZ_CP020030.1	139675	140064	+	NCBEONCI_01586	1	persistent	0	0	0	None	None
FLBMOKII_00154	NZ_CP020030.1	140236	141180	+	KGENGAEB_03013	1	persistent	0	0	0	None	None
FLBMOKII_00155	NZ_CP020030.1	141296	141658	+	KGENGAEB_03012	1	persistent	0	0	0	None	None
FLBMOKII_00156	NZ_CP020030.1	141780	142619	+	FDKLAMFJ_01916	1	persistent	0	0	0	None	None
FLBMOKII_00157	NZ_CP020030.1	142595	143470	+	MEBKDNAM_00153	1	persistent	0	0	0	None	None
FLBMOKII_00158	NZ_CP020030.1	143460	144257	+	MEBKDNAM_00154	1	persistent	0	0	0	None	None
FLBMOKII_00159	NZ_CP020030.1	144270	145031	+	MEBKDNAM_00155	1	persistent	0	0	0	None	None
FLBMOKII_00160	NZ_CP020030.1	145355	145792	+	MEBKDNAM_00156	1	persistent	0	0	0	None	None
FLBMOKII_00161	NZ_CP020030.1	145815	146207	+	MEBKDNAM_00157	1	persistent	0	0	0	None	None
FLBMOKII_00162	NZ_CP020030.1	146330	146770	+	MEBKDNAM_00158	1	persistent	0	0	0	None	None
FLBMOKII_00163	NZ_CP020030.1	146837	147553	+	MEBKDNAM_00159	1	persistent	0	0	0	None	None
FLBMOKII_00164	NZ_CP020030.1	147734	148750	+	MEBKDNAM_00160	1	persistent	0	0	0	None	None
FLBMOKII_00165	NZ_CP020030.1	148622	148906	-	MEBKDNAM_00161	1	shell	0	0	0	None	None
FLBMOKII_00166	NZ_CP020030.1	148845	149474	-	HLMLLCKC_02061	1	persistent	0	0	0	None	None
FLBMOKII_00167	NZ_CP020030.1	149629	150228	+	HLMLLCKC_02062	1	persistent	0	0	0	None	None
FLBMOKII_00168	NZ_CP020030.1	150456	151211	-	HLMLLCKC_02063	1	persistent	0	0	0	None	None
FLBMOKII_00169	NZ_CP020030.1	152877	153131	+	FLBMOKII_01433	10	cloud	0	0	0	None	63,29,54
FLBMOKII_00170	NZ_CP020030.1	155814	156107	+	FLBMOKII_00170	10	persistent	0	0	0	None	29,54,30,63,15
FLBMOKII_00178	NZ_CP020030.1	157792	158691	+	HLMLLCKC_02916	1	persistent	0	0	0	None	None
FLBMOKII_00179	NZ_CP020030.1	158861	159433	+	KGENGAEB_02652	1	persistent	0	0	0	None	None
FLBMOKII_00180	NZ_CP020030.1	159448	160059	+	KGENGAEB_02651	1	persistent	0	0	0	None	None
FLBMOKII_00181	NZ_CP020030.1	160132	160953	+	NCBEONCI_03514	1	persistent	0	0	0	None	None
FLBMOKII_00182	NZ_CP020030.1	160946	162226	+	NCBEONCI_03513	1	persistent	0	0	0	None	None
FLBMOKII_00183	NZ_CP020030.1	162254	163600	+	IJIGFOAD_01649	1	persistent	0	0	0	None	None
FLBMOKII_00184	NZ_CP020030.1	164126	165928	+	IJIGFOAD_01648	1	persistent	0	0	0	None	None
FLBMOKII_00185	NZ_CP020030.1	166437	167273	+	FLBMOKII_00185	1	shell	0	0	0	NZ_CP020030.1_RGP_16	19,38
FLBMOKII_00186	NZ_CP020030.1	167398	167547	+	FLBMOKII_00186	1	cloud	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00187	NZ_CP020030.1	167593	168588	-	FLBMOKII_00187	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00188	NZ_CP020030.1	169486	170655	+	MEBKDNAM_00701	18	persistent	0	0	0	NZ_CP020030.1_RGP_16	40,33,64,12,38,36,21,8,19,63,32,24,44
FLBMOKII_00189	NZ_CP020030.1	171424	171582	-	AHOIKHHK_03580	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00190	NZ_CP020030.1	171579	173237	-	FLBMOKII_00190	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00191	NZ_CP020030.1	173267	173896	-	AHOIKHHK_03582	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00192	NZ_CP020030.1	173901	174779	-	AHOIKHHK_03583	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00193	NZ_CP020030.1	174825	175775	-	AHOIKHHK_03584	1	shell	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00194	NZ_CP020030.1	176119	177354	-	FDKLAMFJ_02410	10	shell	0	0	0	NZ_CP020030.1_RGP_16	29,12,38,8,63,41,44
FLBMOKII_00195	NZ_CP020030.1	177371	178309	+	FLBMOKII_00511	6	persistent	0	0	0	NZ_CP020030.1_RGP_16	65,33,38,53,21,36,19,61
FLBMOKII_00196	NZ_CP020030.1	178707	179186	+	HLMLLCKC_01346	1	persistent	0	0	0	NZ_CP020030.1_RGP_16	38
FLBMOKII_00197	NZ_CP020030.1	180060	181340	+	FLBMOKII_02534	9	shell	0	0	0	NZ_CP020030.1_RGP_16	62,64,38,36,8,32,44
FLBMOKII_00198	NZ_CP020030.1	181735	182256	+	HLMLLCKC_01345	1	persistent	0	0	0	None	None
FLBMOKII_00199	NZ_CP020030.1	182338	183219	+	IJIGFOAD_01645	1	persistent	0	0	0	None	None
FLBMOKII_00200	NZ_CP020030.1	183219	184232	+	FDKLAMFJ_01882	1	persistent	0	0	0	None	None
FLBMOKII_00201	NZ_CP020030.1	184465	184644	-	FDKLAMFJ_01881	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00202	NZ_CP020030.1	185114	185899	+	FDKLAMFJ_01880	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00203	NZ_CP020030.1	185922	187160	+	FDKLAMFJ_01879	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00204	NZ_CP020030.1	187179	188804	+	FDKLAMFJ_01878	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00205	NZ_CP020030.1	188827	189729	+	FDKLAMFJ_01877	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00206	NZ_CP020030.1	189748	196902	+	KGENGAEB_02637	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00207	NZ_CP020030.1	196922	197128	+	KGENGAEB_02636	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00208	NZ_CP020030.1	197139	197348	+	KGENGAEB_02635	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00209	NZ_CP020030.1	197336	198136	+	FLBMOKII_00209	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00210	NZ_CP020030.1	198133	198288	+	FLBMOKII_00210	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00211	NZ_CP020030.1	198405	200042	+	FLBMOKII_00211	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00212	NZ_CP020030.1	200142	201128	+	FLBMOKII_00212	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00213	NZ_CP020030.1	201151	202158	+	FLBMOKII_00213	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00214	NZ_CP020030.1	202151	203176	+	FLBMOKII_00214	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00215	NZ_CP020030.1	203220	203786	+	FLBMOKII_00215	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00216	NZ_CP020030.1	203803	204582	+	FLBMOKII_00216	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00217	NZ_CP020030.1	204626	205489	+	KGENGAEB_02626	1	cloud	0	0	0	NZ_CP020030.1_RGP_8	3
FLBMOKII_00218	NZ_CP020030.1	206012	206494	+	KGENGAEB_02625	1	persistent	0	0	0	None	None
FLBMOKII_00219	NZ_CP020030.1	206505	206729	+	KGENGAEB_02624	1	persistent	0	0	0	None	None
FLBMOKII_00220	NZ_CP020030.1	206746	207654	+	KGENGAEB_02623	1	persistent	0	0	0	None	None
FLBMOKII_00221	NZ_CP020030.1	208329	208451	-	KGENGAEB_02622	1	persistent	0	0	0	None	None
FLBMOKII_00222	NZ_CP020030.1	208885	209292	+	KGENGAEB_02621	1	persistent	0	0	0	None	None
FLBMOKII_00223	NZ_CP020030.1	209420	210793	-	AHOIKHHK_01205	1	persistent	0	0	0	None	None
FLBMOKII_00224	NZ_CP020030.1	211043	212458	+	KGENGAEB_02619	1	persistent	0	0	0	None	None
FLBMOKII_00225	NZ_CP020030.1	212559	214106	+	IJIGFOAD_01619	1	persistent	0	0	0	None	None
FLBMOKII_00226	NZ_CP020030.1	214166	215383	+	IJIGFOAD_01618	1	persistent	0	0	0	None	None
FLBMOKII_00227	NZ_CP020030.1	215673	216281	+	IJIGFOAD_01617	1	persistent	0	0	0	None	None
FLBMOKII_00228	NZ_CP020030.1	216576	217565	-	IJIGFOAD_01616	1	persistent	0	0	0	None	None
FLBMOKII_00229	NZ_CP020030.1	217562	218569	-	IJIGFOAD_01615	1	persistent	0	0	0	None	None
FLBMOKII_00230	NZ_CP020030.1	218641	219567	-	IJIGFOAD_01614	1	persistent	0	0	0	None	None
FLBMOKII_00231	NZ_CP020030.1	219564	220364	-	IJIGFOAD_01613	2	persistent	0	0	0	None	None
FLBMOKII_00232	NZ_CP020030.1	220898	222967	+	FDKLAMFJ_01850	1	persistent	0	0	0	None	None
FLBMOKII_00233	NZ_CP020030.1	222939	224099	+	FDKLAMFJ_01849	1	persistent	0	0	0	None	None
FLBMOKII_00234	NZ_CP020030.1	224537	224941	-	KGENGAEB_02609	1	persistent	0	0	0	None	None
FLBMOKII_00235	NZ_CP020030.1	225096	225803	+	FDKLAMFJ_01847	1	persistent	0	0	0	None	None
FLBMOKII_00236	NZ_CP020030.1	225878	226342	-	FDKLAMFJ_01846	1	persistent	0	0	0	None	None
FLBMOKII_00237	NZ_CP020030.1	226407	227738	-	FDKLAMFJ_01845	1	persistent	0	0	0	None	None
FLBMOKII_00238	NZ_CP020030.1	227735	228421	-	HLMLLCKC_01318	1	persistent	0	0	0	None	None
FLBMOKII_00239	NZ_CP020030.1	228665	228853	+	HLMLLCKC_01317	1	persistent	0	0	0	None	None
FLBMOKII_00240	NZ_CP020030.1	228872	229282	+	HLMLLCKC_01316	1	persistent	0	0	0	None	None
FLBMOKII_00241	NZ_CP020030.1	229279	229500	+	FLBMOKII_00241	1	persistent	0	0	0	None	None
FLBMOKII_00242	NZ_CP020030.1	229860	230591	+	AHOIKHHK_01185	1	persistent	0	0	0	None	None
FLBMOKII_00243	NZ_CP020030.1	230716	232044	+	HLMLLCKC_01313	1	persistent	0	0	0	None	None
FLBMOKII_00244	NZ_CP020030.1	232062	234041	-	FLBMOKII_00244	1	persistent	0	0	0	None	None
FLBMOKII_00245	NZ_CP020030.1	234708	235343	+	FLBMOKII_00245	1	persistent	0	0	0	None	None
FLBMOKII_00246	NZ_CP020030.1	235410	236405	+	FLBMOKII_00246	1	persistent	0	0	0	None	None
FLBMOKII_00247	NZ_CP020030.1	236936	237865	+	MEBKDNAM_00219	1	persistent	0	0	0	None	None
FLBMOKII_00248	NZ_CP020030.1	238078	238899	+	AHOIKHHK_01179	1	persistent	0	0	0	None	None
FLBMOKII_00249	NZ_CP020030.1	239070	240140	-	MEBKDNAM_00221	1	persistent	0	0	0	None	None
FLBMOKII_00250	NZ_CP020030.1	240537	241265	+	MEBKDNAM_00222	1	persistent	0	0	0	None	None
FLBMOKII_00251	NZ_CP020030.1	241276	241872	+	AHOIKHHK_01176	1	persistent	0	0	0	None	None
