IJIGFOAD_00491	KGENGAEB_01242	
IJIGFOAD_00491	MEBKDNAM_01344	
IJIGFOAD_00491	HLMLLCKC_01190	
IJIGFOAD_00491	IJIGFOAD_00491	
IJIGFOAD_00491	AHOIKHHK_02974	
IJIGFOAD_00491	FLBMOKII_01456	
IJIGFOAD_00556	FLBMOKII_01388	
IJIGFOAD_00556	NCBEONCI_00813	
IJIGFOAD_00556	HLMLLCKC_03039	
IJIGFOAD_00556	KGENGAEB_00426	
IJIGFOAD_00556	AHOIKHHK_03445	
IJIGFOAD_00556	IJIGFOAD_00556	
IJIGFOAD_00556	FDKLAMFJ_00697	
IJIGFOAD_00588	KGENGAEB_00394	
IJIGFOAD_00588	AHOIKHHK_01218	
IJIGFOAD_00588	FLBMOKII_01357	
IJIGFOAD_00588	NCBEONCI_00844	
IJIGFOAD_00588	HLMLLCKC_03008	
IJIGFOAD_00588	FDKLAMFJ_00728	
IJIGFOAD_00588	MEBKDNAM_01251	
IJIGFOAD_00588	IJIGFOAD_00588	
IJIGFOAD_00620	NCBEONCI_00876	
IJIGFOAD_00620	FLBMOKII_01325	
IJIGFOAD_00620	KGENGAEB_00362	
IJIGFOAD_00620	MEBKDNAM_01218	
IJIGFOAD_00620	FDKLAMFJ_00760	
IJIGFOAD_00620	HLMLLCKC_02976	
IJIGFOAD_00620	IJIGFOAD_00620	
IJIGFOAD_00620	AHOIKHHK_00567	
IJIGFOAD_00652	FLBMOKII_01293	
IJIGFOAD_00652	KGENGAEB_00330	
IJIGFOAD_00652	FDKLAMFJ_00792	
IJIGFOAD_00652	HLMLLCKC_02944	
IJIGFOAD_00652	IJIGFOAD_00652	
IJIGFOAD_00652	MEBKDNAM_01186	
IJIGFOAD_00652	AHOIKHHK_00535	
IJIGFOAD_00652	NCBEONCI_00908	
IJIGFOAD_00684	FDKLAMFJ_00824	
IJIGFOAD_00684	MEBKDNAM_01153	
IJIGFOAD_00684	HLMLLCKC_01703	
IJIGFOAD_00684	IJIGFOAD_00684	
IJIGFOAD_00684	AHOIKHHK_02871	
IJIGFOAD_00684	NCBEONCI_00940	
IJIGFOAD_00684	FLBMOKII_01261	
IJIGFOAD_00684	KGENGAEB_00298	
IJIGFOAD_00716	IJIGFOAD_00716	
IJIGFOAD_00716	AHOIKHHK_02839	
IJIGFOAD_00716	KGENGAEB_00266	
IJIGFOAD_00716	MEBKDNAM_01120	
IJIGFOAD_00716	NCBEONCI_00973	
IJIGFOAD_00716	FLBMOKII_01229	
IJIGFOAD_00716	FDKLAMFJ_00856	
IJIGFOAD_00716	HLMLLCKC_01735	
IJIGFOAD_00748	HLMLLCKC_01767	
IJIGFOAD_00748	AHOIKHHK_02807	
IJIGFOAD_00748	IJIGFOAD_00748	
IJIGFOAD_00748	FLBMOKII_01197	
IJIGFOAD_00748	MEBKDNAM_01088	
IJIGFOAD_00748	KGENGAEB_00234	
IJIGFOAD_00748	NCBEONCI_01005	
IJIGFOAD_00748	FDKLAMFJ_00888	
IJIGFOAD_00780	FDKLAMFJ_00930	
IJIGFOAD_00780	NCBEONCI_01037	
IJIGFOAD_00780	KGENGAEB_00202	
IJIGFOAD_00780	AHOIKHHK_00894	
IJIGFOAD_00780	FLBMOKII_01164	
IJIGFOAD_00780	HLMLLCKC_01799	
IJIGFOAD_00780	IJIGFOAD_00780	
IJIGFOAD_00780	MEBKDNAM_01056	
IJIGFOAD_00812	AHOIKHHK_03011	
IJIGFOAD_00812	MEBKDNAM_01024	
IJIGFOAD_00812	NCBEONCI_01069	
IJIGFOAD_00812	KGENGAEB_00170	
IJIGFOAD_00812	HLMLLCKC_01831	
IJIGFOAD_00812	IJIGFOAD_00812	
IJIGFOAD_00812	FDKLAMFJ_00962	
IJIGFOAD_00812	FLBMOKII_01132	
IJIGFOAD_00844	AHOIKHHK_00329	
IJIGFOAD_00844	HLMLLCKC_01863	
IJIGFOAD_00844	FDKLAMFJ_00993	
IJIGFOAD_00844	FLBMOKII_01099	
IJIGFOAD_00844	KGENGAEB_00138	
IJIGFOAD_00844	IJIGFOAD_00844	
IJIGFOAD_00844	NCBEONCI_01100	
IJIGFOAD_00844	MEBKDNAM_00992	
IJIGFOAD_00876	KGENGAEB_00106	
IJIGFOAD_00876	HLMLLCKC_01895	
IJIGFOAD_00876	FDKLAMFJ_01025	
IJIGFOAD_00876	MEBKDNAM_00960	
IJIGFOAD_00876	AHOIKHHK_00297	
IJIGFOAD_00876	IJIGFOAD_00876	
IJIGFOAD_00876	NCBEONCI_01132	
IJIGFOAD_00876	FLBMOKII_01067	
IJIGFOAD_00908	KGENGAEB_00074	
IJIGFOAD_00908	HLMLLCKC_01506	
IJIGFOAD_00908	NCBEONCI_01162	
IJIGFOAD_00908	MEBKDNAM_00929	
IJIGFOAD_00908	FDKLAMFJ_01083	
IJIGFOAD_00908	IJIGFOAD_00908	
IJIGFOAD_00908	AHOIKHHK_00243	
IJIGFOAD_00908	FLBMOKII_01010	
IJIGFOAD_00940	IJIGFOAD_00940	
IJIGFOAD_00940	HLMLLCKC_01475	
IJIGFOAD_00940	MEBKDNAM_00898	
IJIGFOAD_00940	AHOIKHHK_00212	
IJIGFOAD_00940	NCBEONCI_01193	
IJIGFOAD_00940	FLBMOKII_00979	
IJIGFOAD_00940	KGENGAEB_00042	
IJIGFOAD_00940	FDKLAMFJ_01114	
IJIGFOAD_00972	FLBMOKII_00948	
IJIGFOAD_00972	IJIGFOAD_00972	
IJIGFOAD_00972	FDKLAMFJ_01148	
IJIGFOAD_00972	AHOIKHHK_03024	
IJIGFOAD_00972	NCBEONCI_01223	
IJIGFOAD_00972	MEBKDNAM_00867	
IJIGFOAD_00972	KGENGAEB_00010	
IJIGFOAD_00972	HLMLLCKC_01971	
IJIGFOAD_01037	FLBMOKII_00860	
IJIGFOAD_01037	MEBKDNAM_00770	
IJIGFOAD_01037	FDKLAMFJ_01232	
IJIGFOAD_01037	HLMLLCKC_02601	
IJIGFOAD_01037	AHOIKHHK_00971	
IJIGFOAD_01037	KGENGAEB_02513	
IJIGFOAD_01037	NCBEONCI_01287	
IJIGFOAD_01037	IJIGFOAD_01037	
IJIGFOAD_01069	HLMLLCKC_02569	
IJIGFOAD_01069	NCBEONCI_01319	
IJIGFOAD_01069	IJIGFOAD_01069	
IJIGFOAD_01069	KGENGAEB_02481	
IJIGFOAD_01069	MEBKDNAM_00736	
IJIGFOAD_01069	FLBMOKII_00828	
IJIGFOAD_01069	FDKLAMFJ_01264	
IJIGFOAD_01069	AHOIKHHK_01003	
IJIGFOAD_01101	AHOIKHHK_01035	
IJIGFOAD_01101	NCBEONCI_01351	
IJIGFOAD_01101	IJIGFOAD_01101	
IJIGFOAD_01101	KGENGAEB_03218	
IJIGFOAD_01101	FLBMOKII_00796	
IJIGFOAD_01101	FDKLAMFJ_01297	
IJIGFOAD_01101	HLMLLCKC_02537	
IJIGFOAD_01133	IJIGFOAD_01133	
IJIGFOAD_01133	NCBEONCI_01384	
IJIGFOAD_01133	AHOIKHHK_01069	
IJIGFOAD_01133	FLBMOKII_00767	
IJIGFOAD_01133	KGENGAEB_02234	
IJIGFOAD_01133	MEBKDNAM_00674	
IJIGFOAD_01133	HLMLLCKC_02509	
IJIGFOAD_01133	FDKLAMFJ_01331	
IJIGFOAD_01165	AHOIKHHK_00511	
IJIGFOAD_01165	IJIGFOAD_01165	
IJIGFOAD_01165	FDKLAMFJ_01363	
IJIGFOAD_01165	HLMLLCKC_00202	
IJIGFOAD_01165	FLBMOKII_00735	
IJIGFOAD_01165	MEBKDNAM_00642	
IJIGFOAD_01165	NCBEONCI_01416	
IJIGFOAD_01165	KGENGAEB_02266	
IJIGFOAD_01197	NCBEONCI_00641	
IJIGFOAD_01197	MEBKDNAM_00901	
IJIGFOAD_01197	AHOIKHHK_00215	
IJIGFOAD_01197	IJIGFOAD_01197	
IJIGFOAD_01197	AHOIKHHK_02612	
IJIGFOAD_01197	AHOIKHHK_00479	
IJIGFOAD_01197	NCBEONCI_01448	
IJIGFOAD_01197	KGENGAEB_00584	
IJIGFOAD_01197	MEBKDNAM_02812	
IJIGFOAD_01197	FLBMOKII_00703	
IJIGFOAD_01197	FDKLAMFJ_02840	
IJIGFOAD_01197	HLMLLCKC_00395	
IJIGFOAD_01197	IJIGFOAD_02561	
IJIGFOAD_01197	HLMLLCKC_01478	
IJIGFOAD_01197	IJIGFOAD_00936	
IJIGFOAD_01197	KGENGAEB_02298	
IJIGFOAD_01197	HLMLLCKC_00170	
IJIGFOAD_01197	MEBKDNAM_00610	
IJIGFOAD_01197	NCBEONCI_01190	
IJIGFOAD_01197	FDKLAMFJ_01395	
IJIGFOAD_01197	FDKLAMFJ_01111	
IJIGFOAD_01197	FLBMOKII_02881	
IJIGFOAD_01197	FLBMOKII_00982	
IJIGFOAD_01197	KGENGAEB_00046	
IJIGFOAD_01229	NCBEONCI_01481	
IJIGFOAD_01229	HLMLLCKC_00138	
IJIGFOAD_01229	FLBMOKII_00671	
IJIGFOAD_01229	KGENGAEB_02330	
IJIGFOAD_01229	MEBKDNAM_00578	
IJIGFOAD_01229	IJIGFOAD_01229	
IJIGFOAD_01229	AHOIKHHK_00447	
IJIGFOAD_01229	FDKLAMFJ_01427	
IJIGFOAD_01282	KGENGAEB_02989	
IJIGFOAD_01282	AHOIKHHK_02300	
IJIGFOAD_01282	FLBMOKII_00600	
IJIGFOAD_01282	FDKLAMFJ_01495	
IJIGFOAD_01282	IJIGFOAD_01282	
IJIGFOAD_01282	HLMLLCKC_01451	
IJIGFOAD_01282	MEBKDNAM_00525	
IJIGFOAD_01282	NCBEONCI_01524	
IJIGFOAD_01314	FDKLAMFJ_01526	
IJIGFOAD_01314	FLBMOKII_00567	
IJIGFOAD_01314	KGENGAEB_02957	
IJIGFOAD_01314	IJIGFOAD_01314	
IJIGFOAD_01314	NCBEONCI_01555	
IJIGFOAD_01314	MEBKDNAM_00493	
IJIGFOAD_01346	KGENGAEB_03272	
IJIGFOAD_01346	FLBMOKII_00528	
IJIGFOAD_01346	IJIGFOAD_01346	
IJIGFOAD_01346	NCBEONCI_01851	
IJIGFOAD_01346	FDKLAMFJ_01565	
IJIGFOAD_01346	AHOIKHHK_02901	
IJIGFOAD_01346	MEBKDNAM_00461	
IJIGFOAD_01346	HLMLLCKC_02389	
IJIGFOAD_01378	FDKLAMFJ_01611	
IJIGFOAD_01378	NCBEONCI_02641	
IJIGFOAD_01378	KGENGAEB_02380	
IJIGFOAD_01378	HLMLLCKC_00832	
IJIGFOAD_01378	FLBMOKII_00487	
IJIGFOAD_01378	IJIGFOAD_01378	
IJIGFOAD_01378	MEBKDNAM_00429	
IJIGFOAD_01378	AHOIKHHK_02682	
IJIGFOAD_01410	FDKLAMFJ_01644	
IJIGFOAD_01410	IJIGFOAD_01410	
IJIGFOAD_01410	AHOIKHHK_01765	
IJIGFOAD_01410	HLMLLCKC_00800	
IJIGFOAD_01410	MEBKDNAM_00396	
IJIGFOAD_01410	NCBEONCI_02673	
IJIGFOAD_01410	KGENGAEB_02412	
IJIGFOAD_01410	FLBMOKII_00455	
IJIGFOAD_01442	AHOIKHHK_01706	
IJIGFOAD_01442	NCBEONCI_02705	
IJIGFOAD_01442	KGENGAEB_02444	
IJIGFOAD_01442	MEBKDNAM_00364	
IJIGFOAD_01442	FLBMOKII_00422	
IJIGFOAD_01442	HLMLLCKC_02701	
IJIGFOAD_01442	IJIGFOAD_01442	
IJIGFOAD_01442	FDKLAMFJ_01684	
IJIGFOAD_01474	FDKLAMFJ_01705	
IJIGFOAD_01474	KGENGAEB_03409	F
IJIGFOAD_01474	HLMLLCKC_01586	
IJIGFOAD_01474	NCBEONCI_02730	
IJIGFOAD_01474	IJIGFOAD_01474	
IJIGFOAD_01474	AHOIKHHK_00439	
IJIGFOAD_01474	FLBMOKII_00388	F
IJIGFOAD_01474	IJIGFOAD_01462	F
IJIGFOAD_01474	MEBKDNAM_00345	
IJIGFOAD_01506	FLBMOKII_00342	
IJIGFOAD_01506	KGENGAEB_02695	
IJIGFOAD_01506	MEBKDNAM_00313	
IJIGFOAD_01506	HLMLLCKC_01554	
IJIGFOAD_01506	NCBEONCI_02760	
IJIGFOAD_01506	FDKLAMFJ_01741	
IJIGFOAD_01506	AHOIKHHK_03252	
IJIGFOAD_01506	IJIGFOAD_01506	
IJIGFOAD_01538	KGENGAEB_02663	
IJIGFOAD_01538	FLBMOKII_00310	
IJIGFOAD_01538	HLMLLCKC_01634	
IJIGFOAD_01538	NCBEONCI_02793	
IJIGFOAD_01538	AHOIKHHK_01449	
IJIGFOAD_01538	FDKLAMFJ_01774	
IJIGFOAD_01538	IJIGFOAD_01538	
IJIGFOAD_01538	MEBKDNAM_00280	
IJIGFOAD_01581	MEBKDNAM_00235	
IJIGFOAD_01581	FLBMOKII_00263	
IJIGFOAD_01581	IJIGFOAD_01581	
IJIGFOAD_01581	FDKLAMFJ_01819	
IJIGFOAD_01581	AHOIKHHK_01164	
IJIGFOAD_01581	HLMLLCKC_01293	
IJIGFOAD_01613	NCBEONCI_03474	
IJIGFOAD_01613	IJIGFOAD_00442	
IJIGFOAD_01613	FDKLAMFJ_01851	
IJIGFOAD_01613	FDKLAMFJ_00565	
IJIGFOAD_01613	FLBMOKII_00231	
IJIGFOAD_01613	AHOIKHHK_01196	
IJIGFOAD_01613	MEBKDNAM_00203	
IJIGFOAD_01613	KGENGAEB_01193	
IJIGFOAD_01613	HLMLLCKC_01325	
IJIGFOAD_01613	AHOIKHHK_01980	
IJIGFOAD_01613	FLBMOKII_01505	
IJIGFOAD_01613	HLMLLCKC_01126	
IJIGFOAD_01613	MEBKDNAM_01395	
IJIGFOAD_01613	NCBEONCI_01940	
IJIGFOAD_01613	IJIGFOAD_01613	
IJIGFOAD_01613	KGENGAEB_02612	
IJIGFOAD_01645	HLMLLCKC_01344	
IJIGFOAD_01645	NCBEONCI_03508	F
IJIGFOAD_01645	AHOIKHHK_03183	
IJIGFOAD_01645	MEBKDNAM_00184	F
IJIGFOAD_01645	IJIGFOAD_01645	
IJIGFOAD_01645	KGENGAEB_02644	
IJIGFOAD_01645	FLBMOKII_00199	
IJIGFOAD_01645	NCBEONCI_03507	F
IJIGFOAD_01645	FDKLAMFJ_01883	
IJIGFOAD_01684	KGENGAEB_03021	
IJIGFOAD_01684	HLMLLCKC_02041	
IJIGFOAD_01684	FLBMOKII_00146	
IJIGFOAD_01684	IJIGFOAD_01684	
IJIGFOAD_01684	AHOIKHHK_00779	
IJIGFOAD_01684	MEBKDNAM_00142	
IJIGFOAD_01684	NCBEONCI_01593	
IJIGFOAD_01684	FDKLAMFJ_01926	
IJIGFOAD_01716	MEBKDNAM_00110	
IJIGFOAD_01716	IJIGFOAD_01716	
IJIGFOAD_01716	NCBEONCI_01625	
IJIGFOAD_01716	FDKLAMFJ_01958	
IJIGFOAD_01716	KGENGAEB_03053	
IJIGFOAD_01716	HLMLLCKC_01673	
IJIGFOAD_01716	FLBMOKII_00114	
IJIGFOAD_01716	AHOIKHHK_00747	
IJIGFOAD_01756	FLBMOKII_00073	
IJIGFOAD_01756	NCBEONCI_01686	
IJIGFOAD_01756	KGENGAEB_03308	
IJIGFOAD_01756	IJIGFOAD_01756	
IJIGFOAD_01756	AHOIKHHK_01870	
IJIGFOAD_01756	FDKLAMFJ_01998	
IJIGFOAD_01756	MEBKDNAM_00070	
IJIGFOAD_01756	HLMLLCKC_02006	
IJIGFOAD_01790	FDKLAMFJ_02033	
IJIGFOAD_01790	MEBKDNAM_00035	
IJIGFOAD_01790	HLMLLCKC_01949	
IJIGFOAD_01790	KGENGAEB_03125	
IJIGFOAD_01790	IJIGFOAD_01790	
IJIGFOAD_01790	FLBMOKII_00037	
IJIGFOAD_01790	AHOIKHHK_02464	
IJIGFOAD_01790	NCBEONCI_01652	
IJIGFOAD_01826	NCBEONCI_03097	
IJIGFOAD_01826	AHOIKHHK_01808	
IJIGFOAD_01826	MEBKDNAM_03591	
IJIGFOAD_01826	IJIGFOAD_01826	
IJIGFOAD_01826	FLBMOKII_03655	
IJIGFOAD_01826	HLMLLCKC_01599	
IJIGFOAD_01826	FDKLAMFJ_02069	
IJIGFOAD_01826	KGENGAEB_01566	
IJIGFOAD_01858	MEBKDNAM_03555	
IJIGFOAD_01858	HLMLLCKC_01630	
IJIGFOAD_01858	NCBEONCI_03066	
IJIGFOAD_01858	FDKLAMFJ_02101	
IJIGFOAD_01858	KGENGAEB_01598	
IJIGFOAD_01858	IJIGFOAD_01858	
IJIGFOAD_01890	AHOIKHHK_02040	
IJIGFOAD_01890	KGENGAEB_01630	
IJIGFOAD_01890	FDKLAMFJ_02134	
IJIGFOAD_01890	NCBEONCI_03033	
IJIGFOAD_01890	HLMLLCKC_02857	
IJIGFOAD_01890	IJIGFOAD_01890	
IJIGFOAD_01890	MEBKDNAM_03520	
IJIGFOAD_01890	FLBMOKII_03566	
IJIGFOAD_01954	NCBEONCI_02968	
IJIGFOAD_01954	FLBMOKII_03500	
IJIGFOAD_01954	AHOIKHHK_02104	
IJIGFOAD_01954	MEBKDNAM_03455	
IJIGFOAD_01954	HLMLLCKC_02793	
IJIGFOAD_01954	FDKLAMFJ_02198	
IJIGFOAD_01954	KGENGAEB_01694	
IJIGFOAD_01954	IJIGFOAD_01954	
IJIGFOAD_01986	NCBEONCI_02823	
IJIGFOAD_01986	MEBKDNAM_03423	
IJIGFOAD_01986	HLMLLCKC_02760	
IJIGFOAD_01986	AHOIKHHK_02133	
IJIGFOAD_01986	NCBEONCI_00494	
IJIGFOAD_01986	FLBMOKII_03471	
IJIGFOAD_01986	HLMLLCKC_02283	
IJIGFOAD_01986	IJIGFOAD_02708	
IJIGFOAD_01986	FDKLAMFJ_02227	
IJIGFOAD_01986	AHOIKHHK_00047	
IJIGFOAD_01986	MEBKDNAM_02666	
IJIGFOAD_01986	KGENGAEB_01726	
IJIGFOAD_01986	FLBMOKII_02735	
IJIGFOAD_01986	IJIGFOAD_01986	
IJIGFOAD_01986	KGENGAEB_00731	
IJIGFOAD_01986	FDKLAMFJ_02988	
IJIGFOAD_02018	KGENGAEB_01758	
IJIGFOAD_02018	IJIGFOAD_02018	
IJIGFOAD_02018	NCBEONCI_02842	
IJIGFOAD_02050	FLBMOKII_03365	
IJIGFOAD_02050	NCBEONCI_02883	
IJIGFOAD_02050	KGENGAEB_01790	
IJIGFOAD_02050	FDKLAMFJ_02306	
IJIGFOAD_02050	HLMLLCKC_00070	
IJIGFOAD_02050	IJIGFOAD_02050	
IJIGFOAD_02050	AHOIKHHK_01833	
IJIGFOAD_02050	MEBKDNAM_03345	
IJIGFOAD_02082	NCBEONCI_02916	
IJIGFOAD_02082	FLBMOKII_03331	
IJIGFOAD_02082	MEBKDNAM_03316	
IJIGFOAD_02082	AHOIKHHK_03259	F
IJIGFOAD_02082	IJIGFOAD_02082	
IJIGFOAD_02082	HLMLLCKC_02465	
IJIGFOAD_02082	AHOIKHHK_03258	F
IJIGFOAD_02082	KGENGAEB_02206	
IJIGFOAD_02082	FDKLAMFJ_02338	
IJIGFOAD_02082	HLMLLCKC_02683	F
IJIGFOAD_02114	AHOIKHHK_01327	
IJIGFOAD_02114	NCBEONCI_02948	
IJIGFOAD_02114	IJIGFOAD_02114	
IJIGFOAD_02114	FDKLAMFJ_02372	
IJIGFOAD_02114	MEBKDNAM_03268	
IJIGFOAD_02114	HLMLLCKC_02369	
IJIGFOAD_02114	FLBMOKII_03298	
IJIGFOAD_02114	KGENGAEB_02174	
IJIGFOAD_02146	MEBKDNAM_03235	
IJIGFOAD_02146	FDKLAMFJ_02421	
IJIGFOAD_02146	KGENGAEB_02143	
IJIGFOAD_02146	IJIGFOAD_02146	
IJIGFOAD_02178	NCBEONCI_03180	
IJIGFOAD_02178	FDKLAMFJ_02463	
IJIGFOAD_02178	FLBMOKII_03227	
IJIGFOAD_02178	MEBKDNAM_03200	
IJIGFOAD_02178	HLMLLCKC_03340	
IJIGFOAD_02178	AHOIKHHK_02994	
IJIGFOAD_02178	KGENGAEB_02111	
IJIGFOAD_02178	IJIGFOAD_02178	
IJIGFOAD_02210	AHOIKHHK_00679	
IJIGFOAD_02210	KGENGAEB_02079	
IJIGFOAD_02210	FLBMOKII_03192	
IJIGFOAD_02210	HLMLLCKC_03307	
IJIGFOAD_02210	MEBKDNAM_03168	
IJIGFOAD_02210	FDKLAMFJ_02497	
IJIGFOAD_02210	IJIGFOAD_02210	
IJIGFOAD_02210	NCBEONCI_03147	
IJIGFOAD_02244	FDKLAMFJ_02529	
IJIGFOAD_02244	KGENGAEB_02044	
IJIGFOAD_02244	AHOIKHHK_00711	
IJIGFOAD_02244	HLMLLCKC_03275	
IJIGFOAD_02244	MEBKDNAM_03136	
IJIGFOAD_02244	IJIGFOAD_02244	
IJIGFOAD_02244	NCBEONCI_03115	
IJIGFOAD_02244	FLBMOKII_03160	
IJIGFOAD_02276	MEBKDNAM_03103	
